log_teff,log_lum
3.742607582428998,-0.5187518116347318
3.796425359039777,0.3358780826158028
3.9863095083210305,1.6778382238061869
3.701799879854481,-0.9241228089845778
3.9768493153610613,1.358278861483503
3.831035608187074,0.6093286939077237
3.829512607451621,0.3166550817369077
3.6778731462891443,-1.0558377136691557
3.767884733131538,0.5424676242352666
3.7681822809360273,0.25909591244436747
3.977090139673599,1.2358270995746865
3.6073103023451774,-1.3014888013861676
3.987099666109857,1.2739596430983846
3.73255395176404,0.1686132984095556
3.7072835123493504,-0.7989229203748295
4.02553654693906,1.964971331439609
3.7851683976965202,0.2678065254955836
3.9448208690990474,2.162521316461217
3.986271383126896,1.9869004255690945
3.9764390028267957,1.4913012200020945
3.6986770536598996,-0.8353107190240756
3.744483487732116,-0.06926652370143037
3.703639727111584,1.3546206589787448
3.966921313822453,1.6492090500080308
3.7423176587549656,-0.5457192808287041
3.7145476170529013,-0.7092205940629598
3.7259652812123547,-0.6813555752157733
3.697263704992037,-0.8526387693932783
3.9643321060295906,2.0659538115106275
3.684662094481739,-0.7451623998289688
3.9766170852622182,1.6424441940333816
3.9640021372885763,1.4541115721128162
3.6793351224840314,0.6298931897952792
3.962203496507496,2.1084542841197313
3.98973322219119,1.2846740932597775
3.7413797224135363,-0.5651138947812844
3.984327779307753,0.9354970256713782
3.956425169768579,1.049226409642934
3.6474890815982173,-0.5021702495132031
3.866543291045631,0.8479014605836664
3.8581252223002385,1.0911689371765465
3.7574036287020096,0.35040469447674083
3.6851410904016393,1.460606584040059
3.697090631368147,-0.353167449765888
3.7007002954809325,-0.8243880942636047
3.750278460267994,0.06011791376843096
3.711876646704548,1.315531954608541
3.8373410799932035,0.22139096876515124
3.727717896267591,-0.662679322753353
3.9747700880641355,1.536002099122235
3.850572831241021,0.9832061934986415
3.9079139199415223,0.8747805826196994
3.8708779758440444,0.9354245612305037
3.730922219182674,-0.6287889084005203
3.7442512573029885,-0.009930417545348683
3.8509185349711688,1.304659407862212
3.857300745497739,1.947406151696058
3.920255434549892,0.7557457372527054
3.6704382937130418,-0.8750042629944748
3.7418680017998236,-0.5623084105529926
3.6837933066895725,-0.3731912677299518
3.7194724201158484,0.05397893474386939
