                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                       "r26.4.1"          2.0000000000000000E+000          1.0000000000000000E+000          4.0000000000000000E+000                       "gfortran"                         "15.2.0"            "x86_64-linux-26.3.2"                       "20260610" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             435          9.8381615444747138E+008          3.9740859757923674E+000          1.5227772547435505E+001          6.4619857702703285E+001          1.2923971540540657E+002          6.7002844490543412E+000          4.8848885323759914E+000         -2.4928366002918312E-001         -8.1310614959252281E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7224523548626692E+052         -2.7607575731500154E+035         -2.7599566105961127E+035         -8.0096255390255726E+031         -1.3571146665686624E-285          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             440          9.8419640188896632E+008          3.9725913826274861E+000          1.5223954352641289E+001          6.4627960582229591E+001          1.2925592116445918E+002          6.6986044271651624E+000          4.8836637008448838E+000         -2.3687504459567765E-001         -8.1305771870582078E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7221110211233897E+052         -2.9009927991648391E+035         -2.9001911309434144E+035         -8.0166822142474913E+031         -4.3143416778430851E-260          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             445          9.8455296521566486E+008          3.9711218947558713E+000          1.5220199826762395E+001          6.4635931318193101E+001          1.2927186263638620E+002          6.6969524198685217E+000          4.8824592935454447E+000         -2.2505734556141130E-001         -8.1301014276796035E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7217753374290384E+052         -3.0389619575496867E+035         -3.0381595947346005E+035         -8.0236281508624427E+031         -3.1349427514537126E-237          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             450          9.8488760192444444E+008          3.9696803494841779E+000          1.5216516243915571E+001          6.4643754311203665E+001          1.2928750862240733E+002          6.6953316278066168E+000          4.8812776439279153E+000         -2.1391409523481525E-001         -8.1296350521254845E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7214459563516566E+052         -3.1730826857411862E+035         -3.1722796402100004E+035         -8.0304553118584292E+031         -1.4084234068630553E-216          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             455          9.8520285887980509E+008          3.9682647955656991E+000          1.5212898642891075E+001          6.4651439940890953E+001          1.2930287988178191E+002          6.6937398680261362E+000          4.8801171604951463E+000         -2.0330260306808615E-001         -8.1291773592042915E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7211224364756321E+052         -3.3044844173585738E+035         -3.3036807010396238E+035         -8.0371631895010825E+031         -6.5441875966485443E-198          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             460          9.8550067119373846E+008          3.9668745465911073E+000          1.5209345292672262E+001          6.4658991738405319E+001          1.2931798347681064E+002          6.6921763788724213E+000          4.8789772879575626E+000         -1.9315003689141683E-001         -8.1287280687460162E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7208046250607054E+052         -3.4336175765487866E+035         -3.4328132002852969E+035         -8.0437626348994733E+031         -5.8865251205875880E-181          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             465          9.8577984869435954E+008          3.9655228179205064E+000          1.5205889998818595E+001          6.4666337678902224E+001          1.2933267535780445E+002          6.6906560349348885E+000          4.8778688707370419E+000         -1.8362726209297306E-001         -8.1282914023288855E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7204955481963460E+052         -3.5578381734619725E+035         -3.5570331535342741E+035         -8.0501992769860070E+031         -1.7698527110712002E-165          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             470          9.8604510729863822E+008          3.9641937435657200E+000          1.5202492231202790E+001          6.4673563760950771E+001          1.2934712752190154E+002          6.6891610027857826E+000          4.8767789072502339E+000         -1.7446611725920333E-001         -8.1278621924267824E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7201915828216123E+052         -3.6801746422585780E+035         -3.6793689915302531E+035         -8.0565072832462802E+031         -1.7662508788003315E-151          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             475          9.8629465379816580E+008          3.9629025211585569E+000          1.5199190868104605E+001          6.4680587138903931E+001          1.2936117427780786E+002          6.6877083890329487E+000          4.8757198691874235E+000         -1.6586502669123096E-001         -8.1274453123641732E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7198962092878176E+052         -3.7976559191464999E+035         -3.7968496495816677E+035         -8.0626956483209981E+031         -1.8192632342998555E-138          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             480          9.8653229198282850E+008          3.9616350790003270E+000          1.5195949956982441E+001          6.4687484136431493E+001          1.2937496827286299E+002          6.6862823744057289E+000          4.8746802234003734E+000         -1.5755104402776618E-001         -8.1270361907288668E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7196062131984486E+052         -3.9135865856542892E+035         -3.9127797122315495E+035         -8.0687342273956336E+031         -1.0475773308892707E-126          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             485          9.8675565316961622E+008          3.9604094324278365E+000          1.5192815590473321E+001          6.4694156495032800E+001          1.2938831299006560E+002          6.6849032398597350E+000          4.8736747558594722E+000         -1.4983623811674363E-001         -8.1266406181237283E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7193257212824555E+052         -4.0233441673613026E+035         -4.0225367064592184E+035         -8.0746090208401176E+031         -8.3173516091271055E-116          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             490          9.8696789600852692E+008          3.9592129990102136E+000          1.5189755619371830E+001          6.4700672474796349E+001          1.2940134494959270E+002          6.6835568396083529E+000          4.8726931534815474E+000         -1.4230195422593148E-001         -8.1262545158038613E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7190518590381768E+052         -4.1324962400411501E+035         -4.1316882085017220E+035         -8.0803153942795848E+031         -6.6780985632156126E-106          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             495          9.8716875947156143E+008          3.9580516294894026E+000          1.5186785032074640E+001          6.4707000002235176E+001          1.2941400000447035E+002          6.6822497686096280E+000          4.8717402243661914E+000         -1.3528720568186078E-001         -8.1258797555461348E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7187859701042885E+052         -4.2359397330362372E+035         -4.2351311488710807E+035         -8.0858416515657841E+031         -8.0342761730480486E-097          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             500          9.8735800675974178E+008          3.9569310124000920E+000          1.5183918407180682E+001          6.4713107844032450E+001          1.2942621568806490E+002          6.6809884415088714E+000          4.8708206451547538E+000         -1.2854504253281257E-001         -8.1255181601271786E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7185293618970912E+052         -4.3370509455186645E+035         -4.3362418204507055E+035         -8.0912506795901611E+031         -3.1661261925372675E-088          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             505          9.8753729212237489E+008          3.9558453708362666E+000          1.5181140994290223E+001          6.4719027254175202E+001          1.2943805450835040E+002          6.6797663680676900E+000          4.8699296840942292E+000         -1.2230710433924891E-001         -8.1251676703002640E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7182807164683670E+052         -4.4320942896307020E+035         -4.4312846404385138E+035         -8.0964919218839278E+031         -2.6862218321809074E-080          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             510          9.8770909144289207E+008          3.9547827237627105E+000          1.5178422162471815E+001          6.4724823386002043E+001          1.2944964677200409E+002          6.6785700705464528E+000          4.8690575151456974E+000         -1.1605497840832359E-001         -8.1248242396474568E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7180372934267772E+052         -4.5287102100513681E+035         -4.5279000495315197E+035         -8.1016051984818588E+031         -5.2939656928795158E-073          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             515          9.8787004752276015E+008          3.9537668782902524E+000          1.5175822847046645E+001          6.4730366183584849E+001          1.2946073236716970E+002          6.6774263607446933E+000          4.8682236856362993E+000         -1.1033623380813334E-001         -8.1244961748160327E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7178045505669999E+052         -4.6183467102709167E+035         -4.6175360640471930E+035         -8.1064622372342668E+031         -2.3741353187449940E-066          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             520          9.8802504473903680E+008          3.9527699312877269E+000          1.5173271672018696E+001          6.4735807711176065E+001          1.2947161542235213E+002          6.6763038329217093E+000          4.8674052989944396E+000         -1.0484539149164850E-001         -8.1241743021522483E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7175760988186969E+052         -4.7055775341411528E+035         -4.7047664081536865E+035         -8.1112598746652149E+031         -4.4866037348855766E-060          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             525          9.8816767914611208E+008          3.9518358543781371E+000          1.5170881186153641E+001          6.4740907742474874E+001          1.2948181548494975E+002          6.6752520090113237E+000          4.8666384595271017E+000         -9.9613516178498548E-002         -8.1238727616481876E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.7873201301049875E+001         -9.7873201301049875E+001         -9.8174231296713856E+001         -9.8999999999999986E+001         -9.8174231296713856E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7173620189788521E+052         -4.7897441554178539E+035         -4.7889325743463654E+035         -8.1158107148842680E+031         -3.8435070925485378E-054          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             530          9.8830501937765241E+008          3.9509211981058607E+000          1.5168540218989062E+001          6.4745903295443568E+001          1.2949180659088714E+002          6.6742219735389829E+000          4.8658875050706101E+000         -9.4685058310550574E-002         -8.1235775000745569E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.2482404332491797E+001         -9.2482404332491797E+001         -9.2783434328155778E+001         -9.8999999999999986E+001         -9.2783434328155778E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7171523574371951E+052         -4.8699565676774646E+035         -4.8691445463205517E+035         -8.1202135691260942E+031         -9.4512882018456477E-049          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             535          9.8843576689318955E+008          3.9500364508373353E+000          1.5166275628904547E+001          6.4750736962629574E+001          1.2950147392525915E+002          6.6732255443055228E+000          4.8651610514740709E+000         -8.9980727855948128E-002         -8.1232918890822403E-001          2.0000000000000000E+000          1.0000000000000000E+000         -8.7424732526132686E+001         -8.7424732526132686E+001         -8.7725762521796668E+001         -9.8999999999999986E+001         -8.7725762521796668E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7169495209784054E+052         -4.9473904618878111E+035         -4.9465780128408915E+035         -8.1244904691932795E+031         -1.0792700961153471E-043          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             540          9.8856366188885677E+008          3.9491578624727595E+000          1.5164026635765254E+001          6.4755538410413848E+001          1.2951107682082770E+002          6.6722359777940516E+000          4.8644396011922719E+000         -8.5485537455261634E-002         -8.1230082525616820E-001          2.0000000000000000E+000          1.0000000000000000E+000         -8.2699899664946926E+001         -8.2699899664946926E+001         -8.3000929660610907E+001         -9.8999999999999986E+001         -8.3000929660610907E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7167480665302194E+052         -5.0221852592785416E+035         -5.0213723869735260E+035         -8.1287230501524851E+031         -5.7270462691825762E-039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             545          9.8867878366314733E+008          3.9483554510116976E+000          1.5161972493037053E+001          6.4759924799236785E+001          1.2951984959847357E+002          6.6713321462891457E+000          4.8637806566075925E+000         -8.1226420541972835E-002         -8.1227491932235707E-001          2.0000000000000000E+000          1.0000000000000000E+000         -7.8242647995482798E+001         -7.8242647995482798E+001         -7.8543677991146780E+001         -9.8999999999999986E+001         -7.8543677991146780E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7165640528305316E+052         -5.0937520469822899E+035         -5.0929387833171369E+035         -8.1326366515315134E+031         -1.6411659508343624E-034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             550          9.8878968388298631E+008          3.9475719838350973E+000          1.5159966712686963E+001          6.4764208775939437E+001          1.2952841755187887E+002          6.6704495944355466E+000          4.8631372260992833E+000         -7.7258944772663873E-002         -8.1224962323166749E-001          2.0000000000000000E+000          1.0000000000000000E+000         -7.4268646462357054E+001         -7.4268646462357054E+001         -7.4569676458021036E+001         -9.8999999999999986E+001         -7.4569676458021036E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7163843594885844E+052         -5.1610071142439963E+035         -5.1601934778377205E+035         -8.1363640627563231E+031         -1.5457014066842510E-030          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             555          9.8889452230955076E+008          3.9468218379831450E+000          1.5158046115014445E+001          6.4768311615047679E+001          1.2953662323009536E+002          6.6696045233210439E+000          4.8625211211819961E+000         -7.3362703395422099E-002         -8.1222540106461516E-001          2.0000000000000000E+000          1.0000000000000000E+000         -7.0284945263823175E+001         -7.0284945263823175E+001         -7.0585975259487157E+001         -9.8999999999999986E+001         -7.0585975259487157E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7162122863295771E+052         -5.2277226973695477E+035         -5.2269086904707067E+035         -8.1400689884085692E+031         -1.4886704098322552E-026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             560          9.8899607986078954E+008          3.9460863882457744E+000          1.5156163025659804E+001          6.4772335084898017E+001          1.2954467016979603E+002          6.6687759560253497E+000          4.8619170484874994E+000         -6.9716836526215881E-002         -8.1220165131647837E-001          2.0000000000000000E+000          1.0000000000000000E+000         -6.6684993896623084E+001         -6.6684993896623084E+001         -6.6986023892287065E+001         -9.8999999999999986E+001         -6.6986023892287065E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7160435630895265E+052         -5.2906657551728202E+035         -5.2898513920957119E+035         -8.1436307710794475E+031         -5.9254697031827051E-023          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             565          9.8909123779567456E+008          3.9453892400197637E+000          1.5154377897769059E+001          6.4776149939515847E+001          1.2955229987903169E+002          6.6679904921888840E+000          4.8613444006668702E+000         -6.6316729400751964E-002         -8.1217913640202644E-001          2.0000000000000000E+000          1.0000000000000000E+000         -6.3434692314634312E+001         -6.3434692314634312E+001         -6.3735722310298293E+001         -9.8999999999999986E+001         -6.3735722310298293E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7158836074370437E+052         -5.3497884127449001E+035         -5.3489737182287873E+035         -8.1469451611303370E+031         -1.0543847561393634E-019          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             570          9.8918133188510513E+008          3.9447220129172909E+000          1.5152669287868497E+001          6.4779801905027682E+001          1.2955960381005536E+002          6.6672386965923476E+000          4.8607962989084834E+000         -6.2955339086898626E-002         -8.1215758579014463E-001          2.0000000000000000E+000          1.0000000000000000E+000         -6.0126524635978527E+001         -6.0126524635978527E+001         -6.0427554631642508E+001         -9.8999999999999986E+001         -6.0427554631642508E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7157304993234527E+052         -5.4087701626617052E+035         -5.4079551363208841E+035         -8.1502634082126435E+031         -2.1435890630715423E-016          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             575          9.8926720899367893E+008          3.9440794125262713E+000          1.5151023650049774E+001          6.4783319858659269E+001          1.2956663971731854E+002          6.6665146089786642E+000          4.8602683978458634E+000         -5.9894620823533806E-002         -8.1213682865006920E-001          2.0000000000000000E+000          1.0000000000000000E+000         -5.7294202179586954E+001         -5.7294202179586954E+001         -5.7595232175250935E+001         -9.8999999999999986E+001         -5.7595232175250935E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7155830259615848E+052         -5.4627770950071971E+035         -5.4619617645106062E+035         -8.1533049659107124E+031         -1.4569372260878202E-013          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             580          9.8934861560356438E+008          3.9434643257264885E+000          1.5149448388175491E+001          6.4786687903440210E+001          1.2957337580688042E+002          6.6658214870787571E+000          4.8597630725501775E+000         -5.6848556519440901E-002         -8.1211695833403919E-001          2.0000000000000000E+000          1.0000000000000000E+000         -5.4356502706248953E+001         -5.4356502706248953E+001         -5.4657532701912935E+001         -9.8999999999999986E+001         -5.4657532701912935E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7154418518171151E+052         -5.5169959630296018E+035         -5.5161803249917898E+035         -8.1563803781206680E+031         -1.2621672747061902E-010          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             585          9.8942393455591857E+008          3.9428900271739735E+000          1.5147977512696297E+001          6.4789833235462112E+001          1.2957966647092422E+002          6.6651742956350288E+000          4.8592912331699605E+000         -5.4335937902731876E-002         -8.1209840393300892E-001          2.0000000000000000E+000          1.0000000000000000E+000         -5.1740832796105934E+001         -5.1740832796105934E+001         -5.2041862791769915E+001         -9.8999999999999986E+001         -5.2041862791769915E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7153100261002760E+052         -5.5620327464182690E+035         -5.5612168285679846E+035         -8.1591785028457149E+031         -5.2091341911486813E-008          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             590          9.8950447542012119E+008          3.9422706255348632E+000          1.5146391040554883E+001          6.4793226273902405E+001          1.2958645254780481E+002          6.6644762411700791E+000          4.8587823117537523E+000         -5.1316145200726145E-002         -8.1207839020942563E-001          2.0000000000000000E+000          1.0000000000000000E+000         -4.9260436429384569E+001         -4.9260436429384569E+001         -4.9561466425048550E+001         -9.8999999999999986E+001         -4.9561466425048550E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7151678329756903E+052         -5.6163720990853976E+035         -5.6155558808812491E+035         -8.1621820414874737E+031         -1.5744869938110400E-005          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             595          9.8957217961695206E+008          3.9417453752311746E+000          1.5145045652930611E+001          6.4796104114976671E+001          1.2959220822995334E+002          6.6638842649142749E+000          4.8583507273866413E+000         -4.8764039919246195E-002         -8.1206141705667489E-001          2.0000000000000000E+000          1.0000000000000000E+000         -4.6927388172257281E+001         -4.6927388172257281E+001         -4.7228418167921262E+001         -9.8999999999999986E+001         -4.7228418167921262E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7150472420602340E+052         -5.6626006879625021E+035         -5.6617842123832139E+035         -8.1647557928790941E+031         -3.3897508176993153E-003          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             600          9.8963621629632139E+008          3.9412446717362024E+000          1.5143763084403160E+001          6.4798847940399739E+001          1.2959769588079948E+002          6.6633199293272707E+000          4.8579392946395190E+000         -4.6349550562896531E-002         -8.1204523573104392E-001          2.0000000000000000E+000          1.0000000000000000E+000         -4.4755207735336938E+001         -4.4755207735336938E+001         -4.5056237731000920E+001         -9.8999999999999986E+001         -4.5056237731000920E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7149322768118628E+052         -5.7065678460802951E+035         -5.7057511263052202E+035         -8.1671977507514967E+031         -5.0388294386493571E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             605          9.8969717877489293E+008          3.9407644625608751E+000          1.5142532961726719E+001          6.4801479894831658E+001          1.2960295978966332E+002          6.6627786701369516E+000          4.8575446858983629E+000         -4.4057720684765808E-002         -8.1202971539663704E-001          2.0000000000000000E+000          1.0000000000000000E+000         -4.2712024654076671E+001         -4.2712024654076671E+001         -4.3013054649740653E+001         -9.8999999999999986E+001         -4.3013054649740653E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7148220080641441E+052         -5.7485209298361284E+035         -5.7477039759305439E+035         -8.1695390558427162E+031         -5.5653817057649320E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             610          9.8975517888635027E+008          3.9403043682528276E+000          1.5141354319212493E+001          6.4804002003860845E+001          1.2960800400772169E+002          6.6622600624361565E+000          4.8571665913816782E+000         -4.1877040668195906E-002         -8.1201484393662293E-001          2.0000000000000000E+000          1.0000000000000000E+000         -4.0785206193824486E+001         -4.0785206193824486E+001         -4.1086236189488467E+001         -9.8999999999999986E+001         -4.1086236189488467E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7147163498194761E+052         -5.7886391704807398E+035         -5.7878219920237116E+035         -8.1717845702834870E+031         -4.7021487701350015E+003          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             615          9.8981267445769310E+008          3.9398452524597389E+000          1.5140178137670453E+001          6.4806519140384566E+001          1.2961303828076913E+002          6.6617425375735513E+000          4.8567892863156343E+000         -3.9886651069766389E-002         -8.1200000282134011E-001          2.0000000000000000E+000          1.0000000000000000E+000         -3.9107694687768443E+001         -3.9107694687768443E+001         -3.9408724683432425E+001         -9.8999999999999986E+001         -3.9408724683432425E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.7146109080866653E+052         -5.8253992669960625E+035         -5.8245818733514528E+035         -8.1739364460971872E+031         -2.2376467977347964E+005          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
