                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260615"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     2490                  1.1172155415096122E-005                 -4.9518630314879335E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  2.9744860127786388E-001                  1.6788409242282443E-001                  7.8131226988187308E-008                  9.9999999934245198E-001                  9.9999999719992627E-001                  1.6788409242282443E-001                  7.8131226988187308E-008                  9.9999999934245198E-001                  9.9999999719992627E-001                  9.8357296857842536E-001                  9.6288177927581540E+000                  9.8357296857842536E-001                 -3.8843670165619933E+001                 -1.4750469787535078E+001                  9.8357296857842536E-001                  9.6288177927581540E+000                  8.1366384735722996E-001                  4.9381699865350126E-001                 -3.8843670165619933E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7153380719306895E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9056119076234705E+000                  9.6187883793273121E-001                  1.9236876458392108E-001                  4.3013033644970973E+000                  0.0000000000000000E+000                  1.7283432746923260E+001                  1.8550094740033243E+000                  7.3009795015825389E+000                  6.2259400264964571E-001                  8.4849977249312669E-001                  1.3006814597994565E+000                  6.9699697484597056E-001                  2.8243351518461796E-001                  2.6940857005155450E-005                  9.3150006904544804E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.2379651328207171E+000                  4.9630136735890296E-001                                       31                                       26 
                                       5                                      936                  8.3138711736979319E-005                 -4.6351380472974339E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  6.9188855523879392E-002                  3.6632707711114210E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  3.6632707711114210E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  9.8363343885657839E-001                  9.6301585830571721E+000                  9.8363343885657839E-001                 -3.8843703213029016E+001                 -9.8999999999999986E+001                  9.8363343885657839E-001                  9.6301585830571721E+000                  8.1370125591987919E-001                  4.9392563074686224E-001                 -3.8843703213029016E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509101713226004E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9119848994766544E+000                  9.8753346893742489E-001                  1.9245009637990060E-001                  4.3011407009051386E+000                  0.0000000000000000E+000                  1.7283641514563392E+001                  1.8551665055256934E+000                  7.3010306660897228E+000                  6.2259399452017061E-001                  8.4849977249400321E-001                  1.3006814597973586E+000                  6.9699697484745848E-001                  2.8243351518184379E-001                  2.6940856591491362E-005                  9.3150006905738450E-003                  3.4468833607860768E-003                  9.3805276451495428E-003                  1.2379651328206962E+000                  4.9630136735890440E-001                                       31                                       12 
                                      10                                      933                  2.9001443092633965E-004                 -4.2392318170593093E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  7.3609152464525512E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.5614593170898863E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.5614593170898863E-002                  9.8363719517812709E-001                  9.6302418770665348E+000                  9.8363719517812687E-001                 -3.8843671126591680E+001                 -1.4449439791871097E+001                  9.8363719517812709E-001                  9.6302418770665348E+000                  8.1370296452324586E-001                  4.9393366311717929E-001                 -3.8843671126591680E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509489001877937E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9130487863968915E+000                  9.9182483595005633E-001                  1.9246800604574191E-001                  4.3011048815734556E+000                  0.0000000000000000E+000                  1.7283643300683931E+001                  1.8551676328889934E+000                  7.3010313197795353E+000                  6.2259399440965801E-001                  8.4849977249400532E-001                  1.3006814597973579E+000                  6.9699697484745837E-001                  2.8243351518182885E-001                  2.6940856579327599E-005                  9.3150006905763395E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.2379651328206769E+000                  4.9630136735892272E-001                                       31                                       14 
                                      15                                      933                  8.0478742049960872E-004                 -3.8433255868211860E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  7.3606196841945165E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.5663622485919268E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.5663622485919268E-002                  9.8363719645708569E-001                  9.6302419054267414E+000                  9.8363719645708592E-001                 -3.8843671125511342E+001                 -9.8999999999999986E+001                  9.8363719645708569E-001                  9.6302419054267414E+000                  8.1370296655655916E-001                  4.9393366282090595E-001                 -3.8843671125511342E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509489010909589E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9131199648893698E+000                  9.9211203388203628E-001                  1.9246924802677459E-001                  4.3011023976113902E+000                  0.0000000000000000E+000                  1.7283643300682794E+001                  1.8551676328352027E+000                  7.3010313198321937E+000                  6.2259399440970598E-001                  8.4849977249393882E-001                  1.3006814597975143E+000                  6.9699697484733969E-001                  2.8243351518198906E-001                  2.6940856574816180E-005                  9.3150006905739907E-003                  3.4468833607860768E-003                  9.3805276451495428E-003                  1.2379651328206298E+000                  4.9630136735896924E-001                                       31                                       11 
                                      20                                      933                  2.0857073459145648E-003                 -3.4474193565830618E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  7.3433285075360871E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.5819673410758187E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.5819673410758187E-002                  9.8363719396156901E-001                  9.6302418500900284E+000                  9.8363719396156923E-001                 -3.8843671120723847E+001                 -9.8999999999999986E+001                  9.8363719396156901E-001                  9.6302418500900284E+000                  8.1370296245041185E-001                  4.9393366368868619E-001                 -3.8843671120723847E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509489034620997E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9131659350505617E+000                  9.9229391971029757E-001                  1.9246825061852335E-001                  4.3011043924278924E+000                  0.0000000000000000E+000                  1.7283643300637493E+001                  1.8551676326705115E+000                  7.3010313199517443E+000                  6.2259399440989416E-001                  8.4849977249369168E-001                  1.3006814597980914E+000                  6.9699697484690282E-001                  2.8243351518260140E-001                  2.6940856585710054E-005                  9.3150006905587737E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.2379651328205117E+000                  4.9630136735908498E-001                                       31                                       10 
                                      25                                      933                  5.2730460147231090E-003                 -3.0515131263449375E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  7.3433372718745726E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.6439227086615399E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.6439227086615399E-002                  9.8363718681519863E-001                  9.6302416916231870E+000                  9.8363718681519863E-001                 -3.8843671108766316E+001                 -9.8999999999999986E+001                  9.8363718681519863E-001                  9.6302416916231870E+000                  8.1370295078504129E-001                  4.9393366597883059E-001                 -3.8843671108766316E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509489093783925E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9128097222728688E+000                  9.9084497130446103E-001                  1.9245620197098934E-001                  4.3011284897229611E+000                  0.0000000000000000E+000                  1.7283643300526361E+001                  1.8551676322617696E+000                  7.3010313202498649E+000                  6.2259399441051233E-001                  8.4849977249289676E-001                  1.3006814597999377E+000                  6.9699697484550471E-001                  2.8243351518459520E-001                  2.6940856661355629E-005                  9.3150006905003257E-003                  3.4468833607860768E-003                  9.3805276451495428E-003                  1.2379651328202161E+000                  4.9630136735937236E-001                                       31                                       10 
                                      30                                      933                  1.3204164571092783E-002                 -2.6556068961068138E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  7.3434003911284129E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  9.8363716823999969E-001                  9.6302412797283576E+000                  9.8363716823999947E-001                 -3.8843671078998419E+001                 -1.4273348532815415E+001                  9.8363716823999969E-001                  9.6302412797283576E+000                  8.1370292054544224E-001                  4.9393367176107300E-001                 -3.8843671078998419E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509489241034256E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9123907159834390E+000                  9.8914140664207206E-001                  1.9244243221865528E-001                  4.3011560292276290E+000                  0.0000000000000000E+000                  1.7283643300250457E+001                  1.8551676312451746E+000                  7.3010313209919016E+000                  6.2259399441217567E-001                  8.4849977249076625E-001                  1.3006814598048808E+000                  6.9699697484176293E-001                  2.8243351518995397E-001                  2.6940856890682992E-005                  9.3150006903374646E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.2379651328194801E+000                  4.9630136736008912E-001                                       31                                       10 
                                      35                                      933                  3.2939325497278571E-002                 -2.2597006658686896E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  7.3434239718339095E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  9.8363712185023466E-001                  9.6302402510608882E+000                  9.8363712185023466E-001                 -3.8843671004938642E+001                 -1.4750469787535078E+001                  9.8363712185023466E-001                  9.6302402510608882E+000                  8.1370284504515622E-001                  4.9393368615949440E-001                 -3.8843671004938642E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509489607282473E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9121742525241272E+000                  9.8826137732694486E-001                  1.9243534447971572E-001                  4.3011702047055076E+000                  0.0000000000000000E+000                  1.7283643299563369E+001                  1.8551676287153362E+000                  7.3010313228380417E+000                  6.2259399441634100E-001                  8.4849977248543262E-001                  1.3006814598172525E+000                  6.9699697483239675E-001                  2.8243351520337145E-001                  2.6940857469920236E-005                  9.3150006899285660E-003                  3.4468833607860768E-003                  9.3805276451495428E-003                  1.2379651328176502E+000                  4.9630136736187119E-001                                       31                                       10 
                                      40                                      933                  8.2046721133125181E-002                 -1.8637944356305656E+000                  1.7699999999999998E+000                  3.3546479176722478E+001                 -9.8999999999999986E+001                  7.3434593955775535E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  3.9089748946832092E-002                  7.8131224823252410E-008                  8.4348494481866487E-002                  6.7019896159556780E-002                  9.8363700642956120E-001                  9.6302376916715460E+000                  9.8363700642956120E-001                 -3.8843670820644896E+001                 -9.8999999999999986E+001                  9.8363700642956120E-001                  9.6302376916715460E+000                  8.1370265718294155E-001                  4.9393372201018693E-001                 -3.8843670820644896E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7509490518525870E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9122028088824607E+000                  9.8837913797827404E-001                  1.9243711208871250E-001                  4.3011666694875146E+000                  0.0000000000000000E+000                  1.7283643297854031E+001                  1.8551676224206464E+000                  7.3010313274318053E+000                  6.2259399442670693E-001                  8.4849977247215980E-001                  1.3006814598480398E+000                  6.9699697480908940E-001                  2.8243351523676036E-001                  2.6940858911373245E-005                  9.3150006889110154E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.2379651328130967E+000                  4.9630136736630553E-001                                       31                                       10 
