                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260615"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     2490                  2.0363174811828008E+004                  4.3088454895668891E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.9596807066567438E-001                  1.5652260656179262E-001                  7.8131226988187308E-008                  9.9999999941120199E-001                  9.9999999788396143E-001                  1.5652260656179262E-001                  7.8131226988187308E-008                  9.9999999941120199E-001                  9.9999999788396143E-001                  1.1148374234162231E+000                  1.3026790339347739E+001                  1.1148374234162231E+000                 -3.8282724723946721E+001                 -1.4750469787535078E+001                  1.1148374234162231E+000                  1.3026790339347739E+001                  8.8979250149128009E-001                  7.2164799742314389E-001                 -3.8282724723946721E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3531978944449732E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9365502794583618E+000                  1.1073799038626189E+000                  2.0324255387908355E-001                  4.3080443237182102E+000                  0.0000000000000000E+000                  1.7270813817778794E+001                  1.8291698821423468E+000                  7.3140942598094467E+000                  6.2244502996525519E-001                  8.4855380178538087E-001                  1.3005431803178520E+000                  6.9710523584656769E-001                  2.8232826146230133E-001                  2.9984384485118805E-005                  9.2998584761059405E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.3218503220900530E+000                  5.2998811090679299E-001                                        0                                        5 
                                       5                                      942                  1.5153460167969929E+005                  4.6255704737573886E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.2897837402815421E-001                  1.2021970299360546E-001                  7.8131225489386225E-008                  9.9999999934245110E-001                  9.9999999813643614E-001                  1.2021970299360546E-001                  7.8131225489386225E-008                  9.9999999934245110E-001                  9.9999999813643614E-001                  1.0950187841556078E+000                  1.2445684408266944E+001                  1.0950187841556080E+000                 -3.8274346978156593E+001                 -9.8999999999999986E+001                  1.0950187841556078E+000                  1.2445684408266944E+001                  8.5982794228465653E-001                  7.1635350199000969E-001                 -3.8274346978156593E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2626658613267232E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9367860293841805E+000                  1.1083397198584308E+000                  2.0325096202535081E-001                  4.3080275074256758E+000                  0.0000000000000000E+000                  1.7272817943132342E+001                  1.8310360769789573E+000                  7.3142430667916942E+000                  6.2246629900328176E-001                  8.4852857433249407E-001                  1.3006069023585949E+000                  6.9705511406023324E-001                  2.8237939302677595E-001                  2.8603599454033420E-005                  9.2979340691791423E-003                  3.4468833607860768E-003                  9.3805276451495393E-003                  1.3218337734516432E+000                  5.3000319595889211E-001                                        0                                        3 
                                      10                                      937                  5.2860118173132860E+005                  5.0214767039955124E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.2279371355939376E-001                  1.1708938180026635E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999814409146E-001                  1.1708938180026635E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999814409146E-001                  1.1037318272890686E+000                  1.2697897799677428E+001                  1.1037318272890684E+000                 -3.8238528401055895E+001                 -1.4148409796207115E+001                  1.1037318272890686E+000                  1.2697897799677428E+001                  8.6826263891767219E-001                  7.2545355987427462E-001                 -3.8238528401055895E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2899085472780286E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9376257641586556E+000                  1.1118828303897985E+000                  2.0334304774208475E-001                  4.3078433359922075E+000                  0.0000000000000000E+000                  1.7276361791169805E+001                  1.8339444792838446E+000                  7.3149108139646293E+000                  6.2252500341323624E-001                  8.4845358387287040E-001                  1.3007968734827366E+000                  6.9690517200889635E-001                  2.8253016604078374E-001                  2.8500067361391426E-005                  9.2920811548813965E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.3217858360603900E+000                  5.3004733575158669E-001                                        0                                        3 
                                      15                                      937                  1.4668634942053987E+006                  5.4173829342336370E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.3131930324057329E-001                  1.2021970299360546E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999816241880E-001                  1.2021970299360546E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999816241880E-001                  1.1103582866664221E+000                  1.2893127774541199E+001                  1.1103582866664219E+000                 -3.8193065968808547E+001                 -1.4449439791871097E+001                  1.1103582866664221E+000                  1.2893127774541199E+001                  8.7275571897897597E-001                  7.3502672466130359E-001                 -3.8193065968808547E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3414587449139298E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9381506243099293E+000                  1.1118324263700210E+000                  2.0226812542964878E-001                  4.3099931806170790E+000                  0.0000000000000000E+000                  1.7277780534921853E+001                  1.8345275751744508E+000                  7.3158515897484939E+000                  6.2268462368517385E-001                  8.4826613679197105E-001                  1.3012720019758648E+000                  6.9653029567640468E-001                  2.8290696571578594E-001                  2.8660987042975928E-005                  9.2773368777158086E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.3216644282390098E+000                  5.3016020407216502E-001                                        0                                        5 
                                      20                                      937                  3.8015603715808759E+006                  5.8132891644717608E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.3884664142824913E-001                  1.2336175112983200E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999817200524E-001                  1.2336175112983200E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999817200524E-001                  1.1099128690341153E+000                  1.2879911206667980E+001                  1.1099128690341160E+000                 -3.8166828953695664E+001                 -9.8999999999999986E+001                  1.1099128690341153E+000                  1.2879911206667980E+001                  8.7416425897450489E-001                  7.3202251567532706E-001                 -3.8166828953695664E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3699722432375183E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9380486237081223E+000                  1.1100410032624612E+000                  2.0157641507948254E-001                  4.3113766013174120E+000                  0.0000000000000000E+000                  1.7277618422376818E+001                  1.8341599343127775E+000                  7.3163563285533479E+000                  6.2311685393071503E-001                  8.4780445156733331E-001                  1.3024437861000915E+000                  6.9560692883522957E-001                  2.8383490380072440E-001                  2.8878104582442397E-005                  9.2411430120830206E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.3213616826651875E+000                  5.3044515336000619E-001                                        0                                        5 
                                      25                                      937                  9.6110333054918256E+006                  6.2091953947098846E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.4792095682525198E-001                  1.2730461958453004E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999817149110E-001                  1.2730461958453004E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999817149110E-001                  1.1100756020899891E+000                  1.2884738300118862E+001                  1.1100756020899891E+000                 -3.8132767915397473E+001                 -9.8999999999999986E+001                  1.1100756020899891E+000                  1.2884738300118862E+001                  8.7528994926438708E-001                  7.3084588102707426E-001                 -3.8132767915397473E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4034579823418266E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9379310476478695E+000                  1.1098498578722906E+000                  2.0171599450490443E-001                  4.3110974424665685E+000                  0.0000000000000000E+000                  1.7277165739952686E+001                  1.8338893754292380E+000                  7.3169128909886956E+000                  6.2418086708527587E-001                  8.4668607265923657E-001                  1.3052911574401329E+000                  6.9337017216333552E-001                  2.8608250717904415E-001                  2.9330235002266841E-005                  9.1549996644361559E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.3206108908768022E+000                  5.3116520419563051E-001                                        0                                        5 
                                      30                                      937                  2.4066860996401113E+007                  6.6051016249480092E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.5249867681420179E-001                  1.2730461958453004E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999815072549E-001                  1.2730461958453004E-001                  7.8131225489386225E-008                  9.9999999936120110E-001                  9.9999999815072549E-001                  1.1111147309741483E+000                  1.2915604301813142E+001                  1.1111147309741485E+000                 -3.8086090001825880E+001                 -9.8999999999999986E+001                  1.1111147309741483E+000                  1.2915604301813142E+001                  8.7202083900609206E-001                  7.3782272413978234E-001                 -3.8086090001825880E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4219330148249427E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9373089452545287E+000                  1.1107403737016126E+000                  2.0340545720624673E-001                  4.3077185170638836E+000                  0.0000000000000000E+000                  1.7275241438460913E+001                  1.8333710618700703E+000                  7.3174463495300452E+000                  6.2697358106257639E-001                  8.4378796248356924E-001                  1.3127281070107570E+000                  6.8757399212587500E-001                  2.9190647210026843E-001                  3.0468132487246265E-005                  8.9352053239361313E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.3187468216295539E+000                  5.3298518435537701E-001                                        0                                        5 
                                      35                                      937                  6.0037586156244501E+007                  7.0010078551861330E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.5828262939237967E-001                  1.3364735471361905E-001                  7.8131225489386225E-008                  9.9999999932370109E-001                  9.9999999808295204E-001                  1.3364735471361905E-001                  7.8131225489386225E-008                  9.9999999932370109E-001                  9.9999999808295204E-001                  1.1147026648998997E+000                  1.3022748845189366E+001                  1.1147026648998997E+000                 -3.7999674009717381E+001                 -9.8999999999999986E+001                  1.1147026648998997E+000                  1.3022748845189366E+001                  8.6032795156641328E-001                  7.6139529083137769E-001                 -3.7999674009717381E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4410643530028787E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9356200057101756E+000                  1.1143127033426292E+000                  2.0856950111546041E-001                  4.2973904292454561E+000                  0.0000000000000000E+000                  1.7270508080898175E+001                  1.8325931493652614E+000                  7.3181949721443775E+000                  6.3378458630140244E-001                  8.3682341757138645E-001                  1.3309538558588034E+000                  6.7364495763035537E-001                  3.0589675106331943E-001                  3.2905985349112610E-005                  8.4498279464844984E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.3140942530473054E+000                  5.3758547203904294E-001                                        0                                        5 
                                      40                                      937                  1.3163292509533717E+008                  7.1228635480593603E+000                  1.8899999999999999E+000                  3.3574967714533912E+001                 -9.8999999999999986E+001                  2.5842660205788026E-001                  1.3364735471361905E-001                  7.8131225489386225E-008                  9.9999999927370109E-001                  9.9999999790824101E-001                  1.3364735471361905E-001                  7.8131225489386225E-008                  9.9999999927370109E-001                  9.9999999790824101E-001                  1.1226203190805886E+000                  1.3262344933993692E+001                  1.1226203190805888E+000                 -3.7823382128275369E+001                 -9.8999999999999986E+001                  1.1226203190805886E+000                  1.3262344933993692E+001                  8.3377822617810071E-001                  8.0905048277582414E-001                 -3.7823382128275369E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4412814976872370E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9321136081496872E+000                  1.1222364384282566E+000                  2.1954416377925048E-001                  4.2754411039178759E+000                  0.0000000000000000E+000                  1.7261941117873807E+001                  1.8325340899725606E+000                  7.3197816607691912E+000                  6.4863327557609385E-001                  8.2211030360785986E-001                  1.3711782527072420E+000                  6.4421890393568326E-001                  3.3543739261127764E-001                  3.7589272205933801E-005                  7.5435510798094411E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.3047103675586373E+000                  5.4692473358036620E-001                                        0                                        5 
