                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260615"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     2490                  2.2378013424136610E+004                  4.3498215300373122E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  3.0334329402010968E-001                  1.6666319637031224E-001                  7.8131226988187308E-008                  9.9999999938620199E-001                  9.9999999751856894E-001                  1.6666319637031224E-001                  7.8131226988187308E-008                  9.9999999938620199E-001                  9.9999999751856894E-001                  1.0682600565830052E+000                  1.1701998997875393E+001                  1.0682600565830049E+000                 -3.8605831181202731E+001                 -1.4148409796207115E+001                  1.0682600565830052E+000                  1.1701998997875393E+001                  8.7704722814963387E-001                  6.1988853717064574E-001                 -3.8605831181202731E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1665324194864776E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9226163319632938E+000                  1.0392204223504391E+000                  1.9703070811312920E-001                  4.3040775990619489E+000                  0.0000000000000000E+000                  1.7277343437679232E+001                  1.8432430136118803E+000                  7.3065670238536402E+000                  6.2245519288930806E-001                  8.4863252286208335E-001                  1.3003444500415782E+000                  6.9726215592743557E-001                  2.8216853937043129E-001                  3.4174812962592476E-005                  9.3153320672638637E-003                  3.4468833607860781E-003                  9.3805276451495428E-003                  1.2729163285110101E+000                  5.1033868226544754E-001                                        0                                        6 
                                       5                                      941                  1.6652822469705497E+005                  4.6665465142278117E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  2.0967897478689956E-001                  1.1319344709332996E-001                  7.8131225267341620E-008                  9.9999999927370076E-001                  9.9999999792474836E-001                  1.1319344709332996E-001                  7.8131225267341620E-008                  9.9999999927370076E-001                  9.9999999792474836E-001                  1.0224128226280820E+000                  1.0529623012988949E+001                  1.0224128226280822E+000                 -3.8597478450188390E+001                 -9.8999999999999986E+001                  1.0224128226280820E+000                  1.0529623012988949E+001                  8.2042816227249304E-001                  5.9286172202635046E-001                 -3.8597478450188390E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9403554137930140E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9228452122531232E+000                  1.0402042086114043E+000                  1.9706484066395352E-001                  4.3040093339603009E+000                  0.0000000000000000E+000                  1.7279560359471212E+001                  1.8452964808309276E+000                  7.3067411267494053E+000                  6.2247785735321282E-001                  8.4860779214671722E-001                  1.3004069437637609E+000                  6.9721333318413792E-001                  2.8221855641413557E-001                  2.8631547762189096E-005                  9.3137151403078263E-003                  3.4468833607860768E-003                  9.3805276451495393E-003                  1.2729008397986359E+000                  5.1035261850502256E-001                                        0                                        3 
                                      10                                      932                  5.8090373677523097E+005                  5.0624527444659355E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  1.9657029566768061E-001                  1.0700356971983965E-001                  7.8131225267341620E-008                  9.9999999927370076E-001                  9.9999999793696548E-001                  1.0700356971983965E-001                  7.8131225267341620E-008                  9.9999999927370076E-001                  9.9999999793696548E-001                  1.0332155307571105E+000                  1.0794823125422441E+001                  1.0332155307571105E+000                 -3.8551734883190292E+001                 -9.8999999999999986E+001                  1.0332155307571105E+000                  1.0794823125422441E+001                  8.3272771359439701E-001                  6.0112485803468696E-001                 -3.8551734883190292E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9578978524330158E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9239921711271761E+000                  1.0450409937540042E+000                  1.9718931548714641E-001                  4.3037603843139145E+000                  0.0000000000000000E+000                  1.7284774077888564E+001                  1.8497165697461355E+000                  7.3075680829536180E+000                  6.2254444595905845E-001                  8.4853356971651483E-001                  1.3005949797114718E+000                  6.9706495836978288E-001                  2.8236762316660630E-001                  2.7692406721374938E-005                  9.3086085525183292E-003                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.2728562058720954E+000                  5.1039342158792333E-001                                        0                                        3 
                                      15                                      932                  1.6120026109895972E+006                  5.4583589747040602E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  2.0544116764677275E-001                  1.1009166006925070E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999796570871E-001                  1.1009166006925070E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999796570871E-001                  1.0432181146710986E+000                  1.1046332579123744E+001                  1.0432181146710984E+000                 -3.8487586446352090E+001                 -1.4051499783199059E+001                  1.0432181146710986E+000                  1.1046332579123744E+001                  8.3956253281621651E-001                  6.1647427581374425E-001                 -3.8487586446352090E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0221674277826333E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9248332702984450E+000                  1.0455934813058940E+000                  1.9578336092055437E-001                  4.3065722934470987E+000                  0.0000000000000000E+000                  1.7287209976257799E+001                  1.8509439506932930E+000                  7.3088880439043020E+000                  6.2271580159466478E-001                  8.4834515439762070E-001                  1.3010724875822777E+000                  6.9668815879870116E-001                  2.8274619780789573E-001                  2.7872917207803601E-005                  9.2953942724705082E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.2727424005485735E+000                  5.1049876984496489E-001                                        0                                        5 
                                      20                                      931                  4.1777065616746885E+006                  5.8542652049421839E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  2.1630309419268967E-001                  1.1630830341188686E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999798120687E-001                  1.1630830341188686E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999798120687E-001                  1.0428269117955664E+000                  1.1036386766911541E+001                  1.0428269117955662E+000                 -3.8457013629558702E+001                 -1.4148409796207115E+001                  1.0428269117955664E+000                  1.1036386766911541E+001                  8.4145307153099114E-001                  6.1224233176455733E-001                 -3.8457013629558702E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0613319894469726E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9247081468292735E+000                  1.0430926205614581E+000                  1.9478317748667864E-001                  4.3085726603148506E+000                  0.0000000000000000E+000                  1.7287056751179062E+001                  1.8504790879374566E+000                  7.3094916077147429E+000                  6.2313640048598273E-001                  8.4790229769102521E-001                  1.3021963471066704E+000                  6.9580242501924228E-001                  2.8363570442587482E-001                  2.8031139407051742E-005                  9.2649337368111012E-003                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.2724577521252063E+000                  5.1076545579594823E-001                                        0                                        5 
                                      25                                      930                  1.0561999016243415E+007                  6.2501714351803077E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  2.2204691738899004E-001                  1.1630830341188664E-001                  7.8131225045297015E-008                  9.9999999930495065E-001                  9.9999999798360573E-001                  1.1630830341188664E-001                  7.8131225045297015E-008                  9.9999999930495065E-001                  9.9999999798360573E-001                  1.0430848023749888E+000                  1.1042942285151403E+001                  1.0430848023749888E+000                 -3.8415606369616071E+001                 -1.4750469787535078E+001                  1.0430848023749888E+000                  1.1042942285151403E+001                  8.4303492142018588E-001                  6.1024663793000022E-001                 -3.8415606369616071E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0884781864439715E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9246751615884268E+000                  1.0429314035524062E+000                  1.9476853946384720E-001                  4.3086019363605130E+000                  0.0000000000000000E+000                  1.7286953651615185E+001                  1.8504473846994576E+000                  7.3101903279345404E+000                  6.2424541263810651E-001                  8.4674421321423421E-001                  1.3051443338323250E+000                  6.9348628994117945E-001                  2.8596212136391064E-001                  2.8496956282716523E-005                  9.1841129586381562E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.2717518281477567E+000                  5.1143982512000075E-001                                        0                                        5 
                                      30                                      931                  2.6448161616795871E+007                  6.6460776654184324E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  2.2891546750066749E-001                  1.2257480927000858E-001                  7.8131225045297015E-008                  9.9999999930495065E-001                  9.9999999796496564E-001                  1.2257480927000858E-001                  7.8131225045297015E-008                  9.9999999930495065E-001                  9.9999999796496564E-001                  1.0442694647448585E+000                  1.1073106189188524E+001                  1.0442694647448585E+000                 -3.8362126752273035E+001                 -9.8999999999999986E+001                  1.0442694647448585E+000                  1.1073106189188524E+001                  8.4134627372751192E-001                  6.1629872151524379E-001                 -3.8362126752273035E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1170304545047451E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9242028836050489E+000                  1.0439498945960393E+000                  1.9622234095241917E-001                  4.3056943333833688E+000                  0.0000000000000000E+000                  1.7285647471603465E+001                  1.8503018041564157E+000                  7.3108807112333780E+000                  6.2691044185789546E-001                  8.4398388984800232E-001                  1.3122254929837018E+000                  6.8796566864614128E-001                  2.9150616197891144E-001                  2.9434344519960256E-005                  8.9986187481463208E-003                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.2699994819616609E+000                  5.1314654588313025E-001                                        0                                        5 
                                      35                                      931                  6.5978017739002548E+007                  7.0419838956565561E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  2.3243389644862841E-001                  1.2730461958452960E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999789562732E-001                  1.2730461958452960E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999789562732E-001                  1.0479028115644291E+000                  1.1166133389013524E+001                  1.0479028115644287E+000                 -3.8261045576066110E+001                 -1.4148409796207115E+001                  1.0479028115644291E+000                  1.1166133389013524E+001                  8.3115608046444311E-001                  6.4219560072669779E-001                 -3.8261045576066110E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1375623790567219E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9226890593303128E+000                  1.0475598758030622E+000                  2.0105498010540282E-001                  4.2960290550774021E+000                  0.0000000000000000E+000                  1.7281865915506614E+001                  1.8503426812457788E+000                  7.3118877864883123E+000                  6.3390185813781441E-001                  8.3684181352884535E-001                  1.3309101918665611E+000                  6.7368159585788179E-001                  3.0584818221601107E-001                  3.1729106423299597E-005                  8.5400152412751576E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  1.2656261851329538E+000                  5.1746393442683392E-001                                        0                                        5 
                                      40                                      930                  1.4450788445161247E+008                  7.1612072591154936E+000                  1.8199999999999998E+000                  3.3558577298345746E+001                 -9.8999999999999986E+001                  2.3996013837479643E-001                  1.3047598714907410E-001                  7.8131225045297015E-008                  9.9999999921120064E-001                  9.9999999771546122E-001                  1.3047598714907410E-001                  7.8131225045297015E-008                  9.9999999921120064E-001                  9.9999999771546122E-001                  1.0558780864995456E+000                  1.1373079802239744E+001                  1.0558780864995454E+000                 -3.8067127927605497E+001                 -1.4449439791871097E+001                  1.0558780864995456E+000                  1.1373079802239744E+001                  8.0814533076160389E-001                  6.9408299490495551E-001                 -3.8067127927605497E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1534757562135971E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9195371051576777E+000                  1.0555408736307419E+000                  2.1134938736451273E-001                  4.2754402405591820E+000                  0.0000000000000000E+000                  1.7274960117150236E+001                  1.8514613900012014E+000                  7.3138406762781907E+000                  6.4857297710821771E-001                  8.2231553465897400E-001                  1.3706096205879630E+000                  6.4462921371560111E-001                  3.3500581815388530E-001                  3.5971329281481793E-005                  7.7078555127542553E-003                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.2568217225327389E+000                  5.2621823421067515E-001                                        0                                        5 
