                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260615"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     2490                  1.1663729171248340E+004                  4.0668374268862859E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  3.0120027085503082E-001                  1.6788409242282443E-001                  7.8131226988187308E-008                  9.9999999936120199E-001                  9.9999999734220291E-001                  1.6788409242282443E-001                  7.8131226988187308E-008                  9.9999999936120199E-001                  9.9999999734220291E-001                  1.0595546713275696E+000                  1.1469768999620621E+001                  1.0595546713275696E+000                 -3.8749136885482173E+001                 -9.8999999999999986E+001                  1.0595546713275696E+000                  1.1469768999620621E+001                  8.8493552990478397E-001                  5.7947412622980299E-001                 -3.8749136885482173E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1368434196246468E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9165567983625671E+000                  1.0095180287274785E+000                  1.9429857850310120E-001                  4.3023235012768239E+000                  0.0000000000000000E+000                  1.7280560666131070E+001                  1.8497877778018814E+000                  7.3032284429287229E+000                  6.2244232685470469E-001                  8.4865626175374709E-001                  1.3002846575663036E+000                  6.9730926605450816E-001                  2.8212008042775777E-001                  3.6953092865918884E-005                  9.3210032175717709E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.2519454839006339E+000                  5.0191654873998326E-001                                        1                                        6 
                                       5                                      935                  8.6796807000761633E+004                  4.3835624110767846E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  2.0821749470031559E-001                  1.1474929904678127E-001                  7.8131224823252410E-008                  9.9999999923620042E-001                  9.9999999781868110E-001                  1.1474929904678127E-001                  7.8131224823252410E-008                  9.9999999923620042E-001                  9.9999999781868110E-001                  9.9557324978939099E-001                  9.8985880320997737E+000                  9.9557324978939110E-001                 -3.8746408280894016E+001                 -9.8999999999999986E+001                  9.9557324978939099E-001                  9.8985880320997737E+000                  8.0341881061595666E-001                  5.4889884252328314E-001                 -3.8746408280894016E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8460861341232595E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9164698869569183E+000                  1.0091562507551284E+000                  1.9429151232822406E-001                  4.3023376336265775E+000                  0.0000000000000000E+000                  1.7280877595825775E+001                  1.8500283300988194E+000                  7.3033119934761794E+000                  6.2245384188221564E-001                  8.4864382420406737E-001                  1.3003158745389385E+000                  6.9728523064680148E-001                  2.8214572861877807E-001                  3.0962007996665585E-005                  9.3202654355587777E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2519379261581391E+000                  5.0192346993951464E-001                                        1                                        3 
                                      10                                      930                  3.0277503779689682E+005                  4.7794686413149092E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  1.9000759324501554E-001                  1.0316229360784451E-001                  7.8131224823252410E-008                  9.9999999923620042E-001                  9.9999999782527282E-001                  1.0316229360784451E-001                  7.8131224823252410E-008                  9.9999999923620042E-001                  9.9999999782527282E-001                  9.9453930514610811E-001                  9.8750500430609325E+000                  9.9453930514610800E-001                 -3.8728524078258516E+001                 -1.4750469787535078E+001                  9.9453930514610811E-001                  9.8750500430609325E+000                  8.0878375587064777E-001                  5.3612444140153115E-001                 -3.8728524078258516E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7937679143176057E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9170825642450922E+000                  1.0118096493517987E+000                  1.9439285705021173E-001                  4.3021349441826029E+000                  0.0000000000000000E+000                  1.7284640964551304E+001                  1.8535478414392266E+000                  7.3035703266307159E+000                  6.2248804261184854E-001                  8.4860783843156129E-001                  1.3004071693014543E+000                  6.9721337846437914E-001                  2.8221765265257887E-001                  2.7537334316528285E-005                  9.3179890951129388E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2519163537518379E+000                  5.0194280866520780E-001                                        1                                        3 
                                      15                                      926                  8.4019798905153584E+005                  5.1753748715530330E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  1.8734206742600337E-001                  1.0316229360784451E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999784303772E-001                  1.0316229360784451E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999784303772E-001                  1.0070560599490570E+000                  1.0163798815674500E+001                  1.0070560599490570E+000                 -3.8669826274097773E+001                 -1.4449439791871097E+001                  1.0070560599490570E+000                  1.0163798815674500E+001                  8.1961543888623878E-001                  5.5178072699962488E-001                 -3.8669826274097773E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8418181804733512E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9183782479707077E+000                  1.0168288243804551E+000                  1.9431107711330967E-001                  4.3022985040564068E+000                  0.0000000000000000E+000                  1.7289463605887718E+001                  1.8572921761640309E+000                  7.3046966463832339E+000                  6.2257562227799856E-001                  8.4851427793560319E-001                  1.3006441859600633E+000                  6.9702630124622411E-001                  2.8240560385537983E-001                  2.7391556629944989E-005                  9.3118534179689114E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2518620477588434E+000                  5.0199270705293242E-001                                        1                                        3 
                                      20                                      926                  2.1774782671174789E+006                  5.5712811017911568E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  1.9707666339206917E-001                  1.0931703972013246E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999787493721E-001                  1.0931703972013246E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999787493721E-001                  1.0139060268278117E+000                  1.0325379597584822E+001                  1.0139060268278117E+000                 -3.8614738869769333E+001                 -9.8999999999999986E+001                  1.0139060268278117E+000                  1.0325379597584822E+001                  8.2504053488296791E-001                  5.6125844026210325E-001                 -3.8614738869769333E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9048582935813965E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9187804702717495E+000                  1.0148040292701273E+000                  1.9249423495606163E-001                  4.3059321883709032E+000                  0.0000000000000000E+000                  1.7290669549110429E+001                  1.8574916713553398E+000                  7.3058466171952601E+000                  6.2278777103828165E-001                  8.4828972648299705E-001                  1.3012134597738327E+000                  6.9657719261036388E-001                  2.8285654507754093E-001                  2.7503714614994560E-005                  9.2972047359855068E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2517238062511402E+000                  5.0212079397866283E-001                                        1                                        5 
                                      25                                      926                  5.5050595286345249E+006                  5.9671873320292814E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  2.0487275079107284E-001                  1.0931703972013246E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999788616012E-001                  1.0931703972013246E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999788616012E-001                  1.0131525121572265E+000                  1.0307480269647503E+001                  1.0131525121572262E+000                 -3.8580605735842219E+001                 -1.4148409796207115E+001                  1.0131525121572265E+000                  1.0307480269647503E+001                  8.2652132213123819E-001                  5.5637344529837363E-001                 -3.8580605735842219E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9282070424915951E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9187568577165077E+000                  1.0133473596006233E+000                  1.9181312523179397E-001                  4.3072944078194384E+000                  0.0000000000000000E+000                  1.7290783819616230E+001                  1.8573497367808500E+000                  7.3064902610584097E+000                  6.2334594847744518E-001                  8.4770676886582985E-001                  1.3026935988727228E+000                  6.9541130938999007E-001                  2.8402742227821121E-001                  2.7791084414321597E-005                  9.2584043884113773E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2513795264658307E+000                  5.0244407252701029E-001                                        1                                        5 
                                      30                                      927                  1.3785146533292618E+007                  6.3630935622674052E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  2.1379030340149238E-001                  1.1787654212433823E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999788619209E-001                  1.1787654212433823E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999788619209E-001                  1.0135708785921682E+000                  1.0317414500207846E+001                  1.0135708785921682E+000                 -3.8535715639971748E+001                 -9.8999999999999986E+001                  1.0135708785921682E+000                  1.0317414500207846E+001                  8.2813802183852891E-001                  5.5455079641587934E-001                 -3.8535715639971748E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9650718853115769E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9186794030705632E+000                  1.0133935613145848E+000                  1.9199113538066226E-001                  4.3069383875217016E+000                  0.0000000000000000E+000                  1.7290577044650647E+001                  1.8573451407172834E+000                  7.3072210564119278E+000                  6.2468849107774327E-001                  8.4631090865403524E-001                  1.3062516154446604E+000                  6.9261959573756882E-001                  2.8683059643113828E-001                  2.8262079227414141E-005                  9.1675108854808712E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2505258534652159E+000                  5.0326257111830086E-001                                        1                                        5 
                                      35                                      927                  3.4388652628723443E+007                  6.7589997925055290E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  2.2122327288740098E-001                  1.2100378520189509E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999786054705E-001                  1.2100378520189509E-001                  7.8131224823252410E-008                  9.9999999927370042E-001                  9.9999999786054705E-001                  1.0152243475653502E+000                  1.0356770378967489E+001                  1.0152243475653502E+000                 -3.8472010963616576E+001                 -9.8999999999999986E+001                  1.0152243475653502E+000                  1.0356770378967489E+001                  8.2567190049178063E-001                  5.6383492657399781E-001                 -3.8472010963616576E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9949178621686708E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9180988437545996E+000                  1.0149197363832481E+000                  1.9391534154692172E-001                  4.3030899751891827E+000                  0.0000000000000000E+000                  1.7289121504080718E+001                  1.8573998588347735E+000                  7.3080137719106819E+000                  6.2800627359866434E-001                  8.4288614749304847E-001                  1.3150645042515148E+000                  6.8577010127389026E-001                  2.9370740856813893E-001                  2.9337692201316137E-005                  8.9510722486162379E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2484050616032467E+000                  5.0533404516637426E-001                                        1                                        5 
                                      40                                      927                  8.5656768916105866E+007                  7.1549060227436527E+000                  1.7900000000000000E+000                  3.3551358941340560E+001                 -9.8999999999999986E+001                  2.2413934565472865E-001                  1.2100378520189509E-001                  7.8131224823252410E-008                  9.9999999923620042E-001                  9.9999999777233006E-001                  1.2100378520189509E-001                  7.8131224823252410E-008                  9.9999999923620042E-001                  9.9999999777233006E-001                  1.0199798324814930E+000                  1.0470799232239054E+001                  1.0199798324814933E+000                 -3.8341073354295801E+001                 -9.8999999999999986E+001                  1.0199798324814930E+000                  1.0470799232239054E+001                  8.1328223663282706E-001                  5.9827341407055312E-001                 -3.8341073354295801E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0132869249301993E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9163077592023949E+000                  1.0196411910884520E+000                  1.9985823800393310E-001                  4.2912041822751599E+000                  0.0000000000000000E+000                  1.7285087476131899E+001                  1.8580858124659052E+000                  7.3093673787155113E+000                  6.3682170172505848E-001                  8.3393590638430515E-001                  1.3386689925276209E+000                  6.6786974199106053E-001                  3.1167606188525804E-001                  3.2054132623118632E-005                  8.4112923266182835E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2430996719476290E+000                  5.1058038147566986E-001                                        1                                        5 
