                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260615"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     2490                  1.1828236475758451E+004                  4.0729199985637834E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  2.9957583479472422E-001                  1.6829105777366182E-001                  7.8131226988187308E-008                  9.9999999936120199E-001                  9.9999999727021838E-001                  1.6829105777366182E-001                  7.8131226988187308E-008                  9.9999999936120199E-001                  9.9999999727021838E-001                  1.0524568109372388E+000                  1.1283837181454366E+001                  1.0524568109372388E+000                 -3.8797409594801579E+001                 -9.8999999999999986E+001                  1.0524568109372388E+000                  1.1283837181454366E+001                  8.8160360815151995E-001                  5.6466601701399299E-001                 -3.8797409594801579E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1087225463028383E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9144924872888693E+000                  9.9941714305566276E-001                  1.9337675781459041E-001                  4.3017341139828460E+000                  0.0000000000000000E+000                  1.7281571238739410E+001                  1.8519130736189477E+000                  7.3021082905127086E+000                  6.2243631893546292E-001                  8.4866363420165536E-001                  1.3002660702451589E+000                  6.9732393524903735E-001                  2.8210507587263345E-001                  3.7699984611017250E-005                  9.3228651279025059E-003                  3.4468833607860763E-003                  9.3805276451495428E-003                  1.2449547682572746E+000                  4.9910960132972393E-001                                        1                                        6 
                                       5                                      937                  8.8021004558004090E+004                  4.3896449827542829E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  2.0605699673589248E-001                  1.1319344709332996E-001                  7.8131225267341620E-008                  9.9999999923620075E-001                  9.9999999778226534E-001                  1.1319344709332996E-001                  7.8131225267341620E-008                  9.9999999923620075E-001                  9.9999999778226534E-001                  9.8580998882092741E-001                  9.6785431098793762E+000                  9.8580998882092730E-001                 -3.8794912949421203E+001                 -1.4449439791871097E+001                  9.8580998882092741E-001                  9.6785431098793762E+000                  7.9763856545745926E-001                  5.3188546407266102E-001                 -3.8794912949421203E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8065783926206518E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9143937979857566E+000                  9.9900631106775895E-001                  1.9336872042686365E-001                  4.3017501887582998E+000                  0.0000000000000000E+000                  1.7281887527871959E+001                  1.8521222200083540E+000                  7.3022225809681203E+000                  6.2244784223318339E-001                  8.4865121761673268E-001                  1.3002972353531985E+000                  6.9729997846393887E-001                  2.8213067693448218E-001                  3.1252950726224755E-005                  9.3221481006070528E-003                  3.4468833607860763E-003                  9.3805276451495393E-003                  1.2449472711017961E+000                  4.9911646089902412E-001                                        1                                        3 
                                      10                                      931                  3.0704543061977677E+005                  4.7855512129924067E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  1.8709661777565689E-001                  1.0239855898955358E-001                  7.8131225267341620E-008                  9.9999999923620075E-001                  9.9999999778890958E-001                  1.0239855898955358E-001                  7.8131225267341620E-008                  9.9999999923620075E-001                  9.9999999778890958E-001                  9.8422091473171514E-001                  9.6431942403842079E+000                  9.8422091473171491E-001                 -3.8777481644998311E+001                 -1.4449439791871097E+001                  9.8422091473171514E-001                  9.6431942403842079E+000                  8.0305320262601398E-001                  5.1707794538580854E-001                 -3.8777481644998311E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7502455846008556E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9150047986919865E+000                  1.0016488600307651E+000                  1.9346799349590588E-001                  4.3015516426202147E+000                  0.0000000000000000E+000                  1.7285677519131770E+001                  1.8556794578596878E+000                  7.3024695993259563E+000                  6.2248213003898312E-001                  8.4861535272303423E-001                  1.3003882463372134E+000                  6.9722837229395584E-001                  2.8220229901048427E-001                  2.7460942932119868E-005                  9.3199316599702434E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2449258958611029E+000                  4.9913558809628772E-001                                        1                                        3 
                                      15                                      926                  8.5204829047780682E+005                  5.1814574432305305E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  1.8415244475379686E-001                  1.0239855898955358E-001                  7.8131225267341620E-008                  9.9999999923620075E-001                  9.9999999780666682E-001                  1.0239855898955358E-001                  7.8131225267341620E-008                  9.9999999923620075E-001                  9.9999999780666682E-001                  9.9676217148285828E-001                  9.9257234669964394E+000                  9.9676217148285817E-001                 -3.8718439605711851E+001                 -1.4449439791871097E+001                  9.9676217148285828E-001                  9.9257234669964394E+000                  8.1406648981486751E-001                  5.3255588487679573E-001                 -3.8718439605711851E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7971081337862437E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9163136255680699E+000                  1.0067368216175470E+000                  1.9339432053713046E-001                  4.3016989885377654E+000                  0.0000000000000000E+000                  1.7290610407408664E+001                  1.8595313544347456E+000                  7.3035986766903518E+000                  6.2257034341449069E-001                  8.4852219205397028E-001                  1.3006242529981467E+000                  6.9704209518559479E-001                  2.8238942351700608E-001                  2.7267106286130364E-005                  9.3139555402310774E-003                  3.4468833607860763E-003                  9.3805276451495393E-003                  1.2448721280288249E+000                  4.9918496396033701E-001                                        1                                        3 
                                      20                                      925                  2.2081898067197404E+006                  5.5773636734686551E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  1.9346417387535761E-001                  1.0854588305336826E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999784046589E-001                  1.0854588305336826E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999784046589E-001                  1.0038178816977541E+000                  1.0088297517821820E+001                  1.0038178816977541E+000                 -3.8661663070693784E+001                 -9.8999999999999986E+001                  1.0038178816977541E+000                  1.0088297517821820E+001                  8.1960746395331885E-001                  5.4249329517719636E-001                 -3.8661663070693784E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8599877143224352E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9167480304213536E+000                  1.0048070219014176E+000                  1.9156061097249932E-001                  4.3053664076670284E+000                  0.0000000000000000E+000                  1.7291919407961949E+001                  1.8598020948468499E+000                  7.3047816647836932E+000                  6.2278434658077353E-001                  8.4829699256299251E-001                  1.3011951618899786E+000                  6.9659169602078175E-001                  2.8284164490824776E-001                  2.7389596203734540E-005                  9.2995366601167986E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2447352000942387E+000                  4.9931175449391269E-001                                        1                                        4 
                                      25                                      925                  5.5827038644148679E+006                  5.9732699037067789E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  2.0115606885019777E-001                  1.0854588305336826E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999785231108E-001                  1.0854588305336826E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999785231108E-001                  1.0031091177009959E+000                  1.0071846950300852E+001                  1.0031091177009961E+000                 -3.8626946399865524E+001                 -9.8999999999999986E+001                  1.0031091177009959E+000                  1.0071846950300852E+001                  8.2121128089504114E-001                  5.3737317908190507E-001                 -3.8626946399865524E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8830437070695555E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9167285386162858E+000                  1.0033215640144697E+000                  1.9085686563916029E-001                  4.3067738983337058E+000                  0.0000000000000000E+000                  1.7292058643265491E+001                  1.8596745740791840E+000                  7.3054368523156299E+000                  6.2334382751820094E-001                  8.4771350572976434E-001                  1.3026766431788086E+000                  6.9542475456288588E-001                  2.8401349391613939E-001                  2.7670126449015302E-005                  9.2614233059227814E-003                  3.4468833607860763E-003                  9.3805276451495393E-003                  1.2443941193250543E+000                  4.9963182258653194E-001                                        1                                        5 
                                      30                                      927                  1.3979574684458805E+007                  6.3691761339449027E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  2.0890054070538736E-001                  1.1709861614761247E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999785292570E-001                  1.1709861614761247E-001                  7.8131225045297015E-008                  9.9999999927370065E-001                  9.9999999785292570E-001                  1.0035614802610298E+000                  1.0082343284753346E+001                  1.0035614802610300E+000                 -3.8581494454668658E+001                 -9.8999999999999986E+001                  1.0035614802610298E+000                  1.0082343284753346E+001                  8.2306439510805018E-001                  5.3512001465205417E-001                 -3.8581494454668658E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9228841569325696E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9166635426362268E+000                  1.0033735116742604E+000                  1.9101283142917247E-001                  4.3064619667536821E+000                  0.0000000000000000E+000                  1.7291890542564211E+001                  1.8596823952222945E+000                  7.3061821508022788E+000                  6.2466931477003773E-001                  8.4633630919724923E-001                  1.3061869914049906E+000                  6.9267036006551097E-001                  2.8677889531790268E-001                  2.8110032620948867E-005                  9.1739202361049172E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2435483923199560E+000                  5.0044228988881101E-001                                        1                                        5 
                                      35                                      927                  3.4873676283390529E+007                  6.7650823641830273E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  2.1513501138814109E-001                  1.1709861614761247E-001                  7.8131225045297015E-008                  9.9999999923620064E-001                  9.9999999782656857E-001                  1.1709861614761247E-001                  7.8131225045297015E-008                  9.9999999923620064E-001                  9.9999999782656857E-001                  1.0051856054590240E+000                  1.0120118677559637E+001                  1.0051856054590238E+000                 -3.8514299943853828E+001                 -1.4449439791871097E+001                  1.0051856054590240E+000                  1.0120118677559637E+001                  8.2026564746769060E-001                  5.4520090037054392E-001                 -3.8514299943853828E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9439044437087399E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9160813717183611E+000                  1.0048775923663635E+000                  1.9292921361095583E-001                  4.3026292023901149E+000                  0.0000000000000000E+000                  1.7290508503897918E+001                  1.8598883763590315E+000                  7.3070152557386283E+000                  6.2815763137635516E-001                  8.4273735433324115E-001                  1.3154503346757549E+000                  6.8547251157261380E-001                  2.9400560986431723E-001                  2.9280685905957690E-005                  8.9460223218698291E-003                  3.4468833607860763E-003                  9.3805276451495393E-003                  1.2414473661391308E+000                  5.0249362848951962E-001                                        1                                        5 
                                      40                                      926                  8.6864887174044326E+007                  7.1609885944211511E+000                  1.7800000000000000E+000                  3.3548925912669560E+001                 -9.8999999999999986E+001                  2.1962481980072832E-001                  1.2100378520189531E-001                  7.8131225045297015E-008                  9.9999999923620064E-001                  9.9999999773791715E-001                  1.2100378520189531E-001                  7.8131225045297015E-008                  9.9999999923620064E-001                  9.9999999773791715E-001                  1.0099545087847177E+000                  1.0231858106199372E+001                  1.0099545087847177E+000                 -3.8381273074908322E+001                 -9.8999999999999986E+001                  1.0099545087847177E+000                  1.0231858106199372E+001                  8.0836425703701709E-001                  5.7973653471616415E-001                 -3.8381273074908322E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9680464735138363E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9143284879765954E+000                  1.0096191839629332E+000                  1.9880577689277201E-001                  4.2908760758264828E+000                  0.0000000000000000E+000                  1.7286654681279980E+001                  1.8607061246493068E+000                  7.3084127497903388E+000                  6.3696795822812347E-001                  8.3379780020902516E-001                  1.3390406569208402E+000                  6.6759351332520844E-001                  3.1195154957957838E-001                  3.1925024081401041E-005                  8.4166563879094856E-003                  3.4468833607860763E-003                  9.3805276451495410E-003                  1.2361918580374369E+000                  5.0768950932707257E-001                                        1                                        5 
