                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260615"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     2490                  2.2073554628521993E+004                  4.3438722756739256E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  3.0323536761447256E-001                  1.6544412750194004E-001                  7.8131226988187308E-008                  9.9999999938620199E-001                  9.9999999756869007E-001                  1.6544412750194004E-001                  7.8131226988187308E-008                  9.9999999938620199E-001                  9.9999999756869007E-001                  1.0745861003538584E+000                  1.1873700778553603E+001                  1.0745861003538584E+000                 -3.8558727511022433E+001                 -9.8999999999999986E+001                  1.0745861003538584E+000                  1.1873700778553603E+001                  8.7939412193980759E-001                  6.3331697731579883E-001                 -3.8558727511022433E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1908607504674166E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9246415823302492E+000                  1.0491234330774275E+000                  1.9793171274271304E-001                  4.3046552915481362E+000                  0.0000000000000000E+000                  1.7276409861551834E+001                  1.8412181492836237E+000                  7.3076610884771966E+000                  6.2245960227875785E-001                  8.4862143371852039E-001                  1.3003724608374307E+000                  6.9724005414452717E-001                  2.8219099132332048E-001                  3.3264671905596908E-005                  9.3131532863763907E-003                  3.4468833607860781E-003                  9.3805276451495428E-003                  1.2799069585340797E+000                  5.1314569534004473E-001                                        0                                        5 
                                       5                                      941                  1.6426256412360928E+005                  4.6605972598644252E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.1182231523741818E-001                  1.1552722502350760E-001                  7.8131225267341620E-008                  9.9999999930495087E-001                  9.9999999795737238E-001                  1.1552722502350760E-001                  7.8131225267341620E-008                  9.9999999930495087E-001                  9.9999999795737238E-001                  1.0329661200215672E+000                  1.0788625552247304E+001                  1.0329661200215670E+000                 -3.8549960781386631E+001                 -1.4449439791871097E+001                  1.0329661200215672E+000                  1.0788625552247304E+001                  8.2663417526080429E-001                  6.1065913832635699E-001                 -3.8549960781386631E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9856385524775778E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9248786284667698E+000                  1.0501411275623451E+000                  1.9796646771212931E-001                  4.3045857816093038E+000                  0.0000000000000000E+000                  1.7278581570992010E+001                  1.8432506453852657E+000                  7.3078111618464030E+000                  6.2248220089150519E-001                  8.4859666114311860E-001                  1.3004350426395592E+000                  6.9719110009560659E-001                  2.8224114128193367E-001                  2.8555965306949558E-005                  9.3114941767336434E-003                  3.4468833607860781E-003                  9.3805276451495393E-003                  1.2798913359938344E+000                  5.1315978831390052E-001                                        0                                        3 
                                      10                                      933                  5.7300038768366852E+005                  5.0565034901025490E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.0054219762368564E-001                  1.0931703972013290E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999796929862E-001                  1.0931703972013290E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999796929862E-001                  1.0434907292156079E+000                  1.1053268739725127E+001                  1.0434907292156081E+000                 -3.8505078690983304E+001                 -9.8999999999999986E+001                  1.0434907292156079E+000                  1.1053268739725127E+001                  8.3812970185641622E-001                  6.1958255622421088E-001                 -3.8505078690983304E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0065561000849832E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9259919693870233E+000                  1.0548352426697027E+000                  1.9808684342530269E-001                  4.3043450301829571E+000                  0.0000000000000000E+000                  1.7283570900341171E+001                  1.8474565699260039E+000                  7.3086275789317359E+000                  6.2254739077424059E-001                  8.4852255946587052E-001                  1.3006227670117463E+000                  6.9704296173777325E-001                  2.8238999797787839E-001                  2.7802942911024981E-005                  9.3063033618967575E-003                  3.4468833607860755E-003                  9.3805276451495393E-003                  1.2798462477927923E+000                  5.1320105830093699E-001                                        0                                        3 
                                      15                                      933                  1.5900708888046350E+006                  5.4524097203406736E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.0958447340328346E-001                  1.1241552111660408E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999799651118E-001                  1.1241552111660408E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999799651118E-001                  1.0530191650169196E+000                  1.1298457726297457E+001                  1.0530191650169198E+000                 -3.8443495247582668E+001                 -9.8999999999999986E+001                  1.0530191650169196E+000                  1.1298457726297457E+001                  8.4458206477099640E-001                  6.3415161125031461E-001                 -3.8443495247582668E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0681951443965236E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9267855861730636E+000                  1.0552571129567827E+000                  1.9671054499676169E-001                  4.3070976270400392E+000                  0.0000000000000000E+000                  1.7285849890239838E+001                  1.8485760008111114E+000                  7.3098967586051797E+000                  6.2271574726741818E-001                  8.4833534354892715E-001                  1.3010972450814726E+000                  6.9666855919487225E-001                  2.8276618464480691E-001                  2.7981583407246885E-005                  9.2929715406431766E-003                  3.4468833607860781E-003                  9.3805276451495393E-003                  1.2797313576634854E+000                  5.1330746987535569E-001                                        0                                        5 
                                      20                                      933                  4.1208677581539578E+006                  5.8483159505787974E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.1914848140789747E-001                  1.1552722502350760E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999801028328E-001                  1.1552722502350760E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999801028328E-001                  1.0526238328465036E+000                  1.1288177578479640E+001                  1.0526238328465038E+000                 -3.8413260849738947E+001                 -9.8999999999999986E+001                  1.0526238328465036E+000                  1.1288177578479640E+001                  8.4636480465632258E-001                  6.3019692947518802E-001                 -3.8413260849738947E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1046758924040895E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9266686032137819E+000                  1.0528712559065208E+000                  1.9575158239019375E-001                  4.3090155522531752E+000                  0.0000000000000000E+000                  1.7285725612578652E+001                  1.8481533688964440E+000                  7.3104907121485834E+000                  6.2314193254129158E-001                  8.4788563767182590E-001                  1.3022384938377787E+000                  6.9576913858835909E-001                  2.8366956844188246E-001                  2.8162384197118471E-005                  9.2612946284143204E-003                  3.4468833607860755E-003                  9.3805276451495393E-003                  1.2794441219369235E+000                  5.1357673036781049E-001                                        0                                        5 
                                      25                                      933                  1.0418300224093266E+007                  6.2442221808169212E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.2518716402284164E-001                  1.2257480927000880E-001                  7.8131225267341620E-008                  9.9999999932370076E-001                  9.9999999801213679E-001                  1.2257480927000880E-001                  7.8131225267341620E-008                  9.9999999932370076E-001                  9.9999999801213679E-001                  1.0528461978220964E+000                  1.1293958766471562E+001                  1.0528461978220967E+000                 -3.8373802590562434E+001                 -9.8999999999999986E+001                  1.0528461978220964E+000                  1.1293958766471562E+001                  8.4810654666445950E-001                  6.2790828560967749E-001                 -3.8373802590562434E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1381893646925410E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9266165953296310E+000                  1.0526744235818835E+000                  1.9575718199617670E-001                  4.3090043530412085E+000                  0.0000000000000000E+000                  1.7285524716951745E+001                  1.8480279652390099E+000                  7.3111578171809501E+000                  6.2421123321630545E-001                  8.4676778524881469E-001                  1.3050840331160412E+000                  6.9353344377592330E-001                  2.8591515232247772E-001                  2.8579188219696954E-005                  9.1829786279229459E-003                  3.4468833607860781E-003                  9.3805276451495393E-003                  1.2787318256656139E+000                  5.1425762598055624E-001                                        0                                        5 
                                      30                                      933                  2.6088327377739359E+007                  6.6401284110550458E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.3193457479059346E-001                  1.2257480927000880E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999799387851E-001                  1.2257480927000880E-001                  7.8131225267341620E-008                  9.9999999930495076E-001                  9.9999999799387851E-001                  1.0539793286945642E+000                  1.1323464651602116E+001                  1.0539793286945642E+000                 -3.8320068469770568E+001                 -9.8999999999999986E+001                  1.0539793286945642E+000                  1.1323464651602116E+001                  8.4579781711333901E-001                  6.3469652702244117E-001                 -3.8320068469770568E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1581108650758099E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9261079212842431E+000                  1.0536492166683684E+000                  1.9726192663019429E-001                  4.3059948637731740E+000                  0.0000000000000000E+000                  1.7284109150582569E+001                  1.8478697947172087E+000                  7.3118332167183357E+000                  6.2699422498942670E-001                  8.4388466207072843E-001                  1.3124809519573504E+000                  6.8776724514501986E-001                  2.9170667692090968E-001                  2.9621819153087155E-005                  8.9829064687302253E-003                  3.4468833607860755E-003                  9.3805276451495393E-003                  1.2769635590575323E+000                  5.1598042606126060E-001                                        0                                        5 
                                      35                                      934                  6.5080369344700016E+007                  7.0360346412931696E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.3610239808525649E-001                  1.2730461958452982E-001                  7.8131225267341620E-008                  9.9999999927370076E-001                  9.9999999792644401E-001                  1.2730461958452982E-001                  7.8131225267341620E-008                  9.9999999927370076E-001                  9.9999999792644401E-001                  1.0576519724217515E+000                  1.1419628411193314E+001                  1.0576519724217515E+000                 -3.8221603498342802E+001                 -9.8999999999999986E+001                  1.0576519724217515E+000                  1.1419628411193314E+001                  8.3553990139976764E-001                  6.6010664674303621E-001                 -3.8221603498342802E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1789239425146156E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9245927445441593E+000                  1.0572898199346752E+000                  2.0211258174351548E-001                  4.2962935535465316E+000                  0.0000000000000000E+000                  1.7280257363507573E+001                  1.8477907451403881E+000                  7.3128080564653111E+000                  6.3386756619036688E-001                  8.3686213223741801E-001                  1.3308555412481728E+000                  6.7372226261608381E-001                  3.0580904966628392E-001                  3.1901290726756097E-005                  8.5286753370753324E-003                  3.4468833607860781E-003                  9.3805276451495393E-003                  1.2725502809739146E+000                  5.2033832270597036E-001                                        0                                        5 
                                      40                                      932                  1.4241528751695964E+008                  7.1530381844692261E+000                  1.8300000000000003E+000                  3.3560957000091101E+001                 -9.8999999999999986E+001                  2.3854044720190284E-001                  1.2730461958452960E-001                  7.8131225045297015E-008                  9.9999999923620053E-001                  9.9999999774637860E-001                  1.2730461958452960E-001                  7.8131225045297015E-008                  9.9999999923620053E-001                  9.9999999774637860E-001                  1.0655019510363344E+000                  1.1627917747489944E+001                  1.0655019510363344E+000                 -3.8028674128534206E+001                 -1.4750469787535078E+001                  1.0655019510363344E+000                  1.1627917747489944E+001                  8.1145619212797970E-001                  7.1178111116280463E-001                 -3.8028674128534206E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1910068819040749E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9213252433927761E+000                  1.0651377765015047E+000                  2.1257156232969654E-001                  4.2753755923741696E+000                  0.0000000000000000E+000                  1.7272965362668149E+001                  1.8487959673817591E+000                  7.3146985723389175E+000                  6.4885138727579883E-001                  8.2203050211389228E-001                  1.3714106129427992E+000                  6.4405918280824415E-001                  3.3558153897299503E-001                  3.6318538025407348E-005                  7.6636195502670481E-003                  3.4468833607860755E-003                  9.3805276451495393E-003                  1.2636808921291984E+000                  5.2915830964806776E-001                                        0                                        5 
